,product_id,mail,score,review_text,date_added
405,2714,Mark2125@gmail.com,6,Просто средний продукт.,2010-8-25
406,271,Chester7497@gmail.com,7,Плохо! Мне не понравился.,2014-11-23
407,438,William8668@gmail.com,0,Ну неплохо.,2012-3-7
408,1301,Catherine5599@gmail.com,1,,2017-8-26
409,1614,Larry9572@gmail.com,4,ФУ. Не куплю от этого бренда больше ничего.,2013-9-23
410,2213,Raquel4223@hotmail.com,10,,2019-9-28
411,2571,Katherine2212@gmail.com,10,,2022-4-12
412,478,Kristen4427@gmail.com,6,,2014-5-10
413,1350,Ignacio1339@hotmail.com,3,,2018-12-14
414,929,Ellen8635@hotmail.com,6,,2018-1-8
415,3105,Jennifer9834@hotmail.com,9,,2021-8-7
416,3122,Kevin9442@hotmail.com,3,ФУ. Не куплю от этого бренда больше ничего.,2011-11-27
417,3455,Wayne5443@gmail.com,7,ФУ. Не куплю от этого бренда больше ничего.,2018-5-12
418,2031,Claudia8088@gmail.com,3,На самом деле прекрасный выбор!,2023-11-5
419,755,Nora2890@hotmail.com,7,На самом деле хороший выбор!,2016-7-13
420,2206,Linda3471@hotmail.com,10,ФУ. Не куплю от этого бренда больше ничего.,2018-10-22
421,3395,Maxine1091@hotmail.com,4,Это ну такое.,2014-1-3
422,632,James7822@gmail.com,8,ФУ. Не куплю от этого бренда больше ничего.,2013-4-19
423,571,Callie7347@gmail.com,4,На самом деле хороший выбор!,2020-5-23
424,1266,Gary4151@hotmail.com,4,Ну неплохо.,2011-11-12
425,3488,James7992@hotmail.com,4,Это ну такое.,2020-3-2
426,1330,Rachel7071@gmail.com,3,Это ну такое.,2010-2-21
427,2455,Douglas2956@gmail.com,6,,2020-12-3
428,674,Andrew7834@gmail.com,8,Это ну такое.,2019-11-6
429,3025,Brenda3816@gmail.com,9,Это ну такое.,2013-6-2
430,2370,Dana8159@gmail.com,7,Это ну такое.,2014-12-26
431,1797,Robert2861@hotmail.com,4,,2010-9-15
432,2693,Amy6974@gmail.com,2,,2014-1-22
433,559,Louis3944@gmail.com,10,Ну неплохо.,2023-5-8
434,2655,John5476@gmail.com,1,,2015-3-7
435,2269,Tamara7982@gmail.com,0,На самом деле прекрасный выбор!,2013-10-10
436,3605,Rosa3742@hotmail.com,6,,2013-1-12
437,2746,Ernest5857@gmail.com,0,,2010-7-17
438,2154,Alexa8413@hotmail.com,3,Ну неплохо.,2022-12-17
439,1608,Elias2783@gmail.com,10,,2016-10-17
440,1801,Timothy1888@gmail.com,4,Хороший продукт.,2020-5-8
441,753,Donna5129@gmail.com,10,,2015-3-16
442,1182,Ben8990@hotmail.com,9,,2018-2-25
443,2209,Jessie9766@gmail.com,2,,2016-11-9
444,1185,Dan5361@hotmail.com,8,Это ну такое.,2011-12-21
445,1296,Alexander6017@hotmail.com,9,ФУ. Не куплю от этого бренда больше ничего.,2015-10-26
446,1452,Mark7163@gmail.com,2,,2023-10-19
447,898,Carrie8018@gmail.com,1,Это ну такое.,2016-7-7
448,604,James5125@gmail.com,1,,2012-7-18
449,2976,Mary9661@gmail.com,0,,2020-1-23
450,2888,Lynn8298@hotmail.com,10,ФУ. Не куплю от этого бренда больше ничего.,2014-3-14
451,634,Rebekah3156@gmail.com,5,,2022-11-6
452,501,Edna7823@hotmail.com,3,,2021-1-1
453,1332,Annie5256@hotmail.com,0,Хороший продукт.,2013-8-5
454,689,Maria4158@hotmail.com,10,,2022-12-24
455,1230,Gregory6127@hotmail.com,7,,2014-3-25
456,2158,Dawn4939@hotmail.com,5,Плохо! Мне не понравился.,2011-9-5
457,211,Richard1859@hotmail.com,3,Средненько! Это средний по качеству продукт.,2016-7-25
458,3642,Sonny3277@hotmail.com,7,Хорошо! Это хороший продукт.,2015-8-14
459,1748,Cheryl6448@hotmail.com,5,,2014-11-10
460,451,Leo9052@hotmail.com,3,Ну неплохо.,2010-1-7
461,2148,Kathy1713@gmail.com,0,,2019-8-7
462,3128,Keith8212@gmail.com,8,,2016-6-18
463,2535,Delores3141@gmail.com,7,,2016-3-1
464,2108,Amy9361@gmail.com,0,На самом деле хороший выбор!,2011-2-23
465,1588,Patricia7460@gmail.com,5,Ну неплохо.,2010-8-13
466,3080,Jose6795@gmail.com,9,,2010-5-20
467,1558,Sarah4550@gmail.com,9,Отлично! Это невероятно хороший продукт.,2015-11-10
468,71,Gloria7982@gmail.com,3,Хорошо! Это хороший продукт.,2022-10-27
469,2335,Colleen4150@hotmail.com,6,,2018-6-25
470,2827,Joseph2929@gmail.com,6,,2014-4-1
471,3209,Edward1649@gmail.com,5,ФУ. Не куплю от этого бренда больше ничего.,2019-8-17
472,1431,Verla9636@hotmail.com,9,Средненько! Это средний по качеству продукт.,2010-6-16
473,1101,Mario7037@hotmail.com,7,Средненько! Это средний по качеству продукт.,2016-2-8
474,2208,Brian4266@gmail.com,5,На самом деле прекрасный выбор!,2010-6-26
475,1556,Heather5188@hotmail.com,9,Прекрасный продукт.,2019-5-14
476,2714,Anabel4092@gmail.com,9,,2020-7-26
477,2893,Mary2358@hotmail.com,2,Прекрасный продукт.,2014-9-14
478,3178,Carlos7611@gmail.com,7,,2015-8-20
479,529,John3039@gmail.com,8,Это ну такое.,2012-5-26
480,3309,Hazel9476@hotmail.com,9,Плохо! Мне не понравился.,2015-9-24
481,219,Randall7172@hotmail.com,2,,2022-9-8
482,1481,David2194@hotmail.com,10,Это ну такое.,2017-12-19
483,3327,Irene7340@hotmail.com,3,,2023-10-18
484,640,Carmen3588@gmail.com,8,Плохо! Мне не понравился.,2018-10-15
485,1516,Tyler4854@hotmail.com,1,На самом деле хороший выбор!,2012-3-26
486,1690,Cindy6034@gmail.com,6,Хороший продукт.,2022-4-17
487,913,Tara2232@hotmail.com,5,На самом деле прекрасный выбор!,2016-12-24
488,2723,Jeannine5550@gmail.com,2,,2021-4-25
489,1907,Janet5294@hotmail.com,1,,2010-6-16
490,2183,Danielle5033@hotmail.com,9,,2018-1-4
491,3652,Sherry3297@hotmail.com,6,,2012-9-21
492,3293,Benny4229@hotmail.com,0,Это ну такое.,2014-11-9
493,2320,Ryan7898@gmail.com,6,,2021-5-8
494,3004,Jeffrey2694@gmail.com,9,,2016-4-24
495,1932,Daniel8657@gmail.com,3,,2021-5-24
496,1998,Matthew4031@hotmail.com,7,Это ну такое.,2020-12-17
497,2954,Ronald3846@hotmail.com,4,Средненько! Это средний по качеству продукт.,2020-1-17
498,3207,Patricia1657@hotmail.com,0,,2018-2-2
499,634,Rebecca4143@gmail.com,5,,2013-5-17
500,459,Andrew9239@hotmail.com,3,,2023-10-12
501,163,Juan8061@hotmail.com,4,Это ну такое.,2023-9-21
502,2441,Marleen9817@hotmail.com,8,Отлично! Это невероятно хороший продукт.,2014-5-10
503,1215,Larry7683@hotmail.com,0,Плохо! Мне не понравился.,2010-6-12
504,2287,Melba2840@gmail.com,6,ФУ. Не куплю от этого бренда больше ничего.,2021-11-12
505,1545,Joanne9688@hotmail.com,9,На самом деле хороший выбор!,2020-7-7
506,865,Cindy3175@gmail.com,3,,2013-2-11
507,321,Norman4622@hotmail.com,8,,2020-1-25
508,3538,Brenda7727@gmail.com,4,ФУ. Не куплю от этого бренда больше ничего.,2014-2-18
509,2292,Kenneth7845@hotmail.com,0,Это ну такое.,2014-4-20
510,1794,Prudence2979@gmail.com,4,,2018-5-6
511,2915,David5423@hotmail.com,8,Плохо! Мне не понравился.,2019-5-19
512,2292,Jesse6739@gmail.com,3,Прекрасный продукт.,2011-9-14
513,2735,David8286@gmail.com,4,Ну неплохо.,2011-3-10
514,990,Joesph5969@hotmail.com,5,Хороший продукт.,2014-9-4
515,2729,Brad4760@hotmail.com,9,,2010-2-6
516,2528,Oscar4737@hotmail.com,1,ФУ. Не куплю от этого бренда больше ничего.,2023-1-4
517,2394,Frederick6571@hotmail.com,10,Это ну такое.,2011-11-25
518,2511,Ione9216@hotmail.com,9,,2020-6-26
519,2184,Pattie4033@hotmail.com,0,Это ну такое.,2016-10-3
520,644,Mathew3616@hotmail.com,9,Ну неплохо.,2022-4-25
521,546,Lakesha8139@hotmail.com,8,,2020-3-28
522,696,Carol1996@gmail.com,10,На самом деле прекрасный выбор!,2020-9-13
523,1335,Melissa5543@gmail.com,3,,2023-9-23
524,2255,Mary7998@gmail.com,10,,2023-4-7
525,1947,Veda4390@gmail.com,5,,2017-1-18
526,2354,Brandon5646@hotmail.com,0,Средненько! Это средний по качеству продукт.,2010-11-14
527,3138,Mary3662@gmail.com,4,Хорошо! Это хороший продукт.,2017-4-18
528,2472,June4456@hotmail.com,4,ФУ. Не куплю от этого бренда больше ничего.,2023-9-9
529,2924,Brandee6192@hotmail.com,3,На самом деле прекрасный выбор!,2021-1-26
530,125,Asha9857@gmail.com,1,,2018-11-18
531,784,Paula9449@hotmail.com,3,Средненько! Это средний по качеству продукт.,2022-10-8
532,2550,Cora3793@hotmail.com,9,,2012-12-25
533,2549,Henry1823@gmail.com,4,,2021-10-6
534,2361,John8695@hotmail.com,6,,2012-1-6
535,2466,Gary3350@gmail.com,6,На самом деле прекрасный выбор!,2019-4-3
536,487,Luis8071@hotmail.com,4,,2016-3-14
537,395,Jim7483@hotmail.com,1,На самом деле прекрасный выбор!,2022-9-20
538,418,Beatrice8183@hotmail.com,5,,2011-10-7
539,3140,Clifton1377@hotmail.com,5,Это ну такое.,2015-3-26
540,2692,Jennifer3310@hotmail.com,0,Это ну такое.,2013-6-13
541,3143,William8917@hotmail.com,3,Просто средний продукт.,2016-2-23
542,3315,Betsy9997@gmail.com,10,,2014-2-22
543,2622,Kyle9319@gmail.com,9,,2022-4-2
544,3050,Tonya5897@hotmail.com,5,,2012-9-2
545,839,Christine8259@gmail.com,1,Отлично! Это невероятно хороший продукт.,2021-8-11
546,96,Brian7070@hotmail.com,6,Это ну такое.,2019-7-5
547,1751,Corey3331@hotmail.com,0,Это ну такое.,2023-4-20
548,3059,Cody4125@gmail.com,4,Средненько! Это средний по качеству продукт.,2017-3-16
549,2965,Jonathon2987@gmail.com,8,Прекрасный продукт.,2016-11-17
550,965,Vickie6423@hotmail.com,7,Средненько! Это средний по качеству продукт.,2011-12-16
551,3223,Apryl7052@hotmail.com,8,,2022-5-10
552,741,Eileen8688@hotmail.com,2,ФУ. Не куплю от этого бренда больше ничего.,2022-8-14
553,2628,Robert5761@hotmail.com,2,,2017-4-14
554,2293,Andy4050@hotmail.com,6,Это ну такое.,2010-12-15
555,869,Theodore6299@gmail.com,7,ФУ. Не куплю от этого бренда больше ничего.,2018-3-28
556,803,Maida4361@hotmail.com,0,,2010-8-2
557,1760,Robert3768@hotmail.com,9,,2010-6-25
558,1785,Deborah1379@gmail.com,8,,2023-7-22
559,2832,Louis9585@gmail.com,7,,2016-8-11
560,3185,Shelia9952@hotmail.com,3,ФУ. Не куплю от этого бренда больше ничего.,2019-6-5
561,1940,Kristen7034@gmail.com,3,Хорошо! Это хороший продукт.,2020-1-13
562,1748,Eugene8758@gmail.com,8,На самом деле хороший выбор!,2018-11-19
563,207,William7721@hotmail.com,5,,2021-11-28
564,1915,Avis7047@gmail.com,8,,2012-5-8
565,1117,Ann3475@gmail.com,6,Отлично! Это невероятно хороший продукт.,2016-9-1
566,1969,Joseph6534@gmail.com,4,Отлично! Это невероятно хороший продукт.,2022-10-15
567,2813,Jason5699@gmail.com,9,,2018-7-23
568,1927,Thomas7741@gmail.com,0,,2017-8-27
569,2799,Faith7290@hotmail.com,3,Прекрасный продукт.,2023-3-1
570,332,Aurora2351@gmail.com,10,,2020-7-14
571,3032,Sharon1924@gmail.com,8,,2021-4-10
572,2083,Ashley3241@hotmail.com,4,,2022-2-20
573,618,Terry5577@gmail.com,7,,2020-11-17
574,56,Patricia2370@hotmail.com,5,,2014-3-9
575,302,Donna7536@hotmail.com,2,Это ну такое.,2016-5-12
576,2533,Barbara1552@gmail.com,10,,2019-7-15
577,941,Denise9778@gmail.com,2,Это ну такое.,2011-1-22
578,723,Esther7090@gmail.com,5,ФУ. Не куплю от этого бренда больше ничего.,2010-7-14
579,1577,David8997@hotmail.com,3,На самом деле хороший выбор!,2016-5-11
580,106,Inez7532@gmail.com,5,ФУ. Не куплю от этого бренда больше ничего.,2023-7-21
581,3049,Debra5339@gmail.com,2,,2018-12-25
582,1938,Stephen6881@hotmail.com,8,,2019-9-8
583,2522,Charles3270@gmail.com,7,Просто средний продукт.,2014-10-10
584,884,Rosella4396@hotmail.com,6,Плохо! Мне не понравился.,2013-10-19
585,3403,Brandon4473@gmail.com,6,,2023-4-18
586,3245,Gary6473@gmail.com,1,,2019-11-15
587,2567,Charles5575@gmail.com,2,,2016-10-8
588,683,Charles8949@hotmail.com,7,Плохо! Мне не понравился.,2022-11-26
589,3428,Sue9658@gmail.com,6,,2014-10-1
590,775,Jennifer6515@gmail.com,5,,2011-7-16
591,2166,Lena5420@hotmail.com,6,,2010-12-15
592,3378,Karl4539@hotmail.com,2,Отлично! Это невероятно хороший продукт.,2017-10-9
593,473,Melissa6828@gmail.com,8,Плохо! Мне не понравился.,2020-5-17
594,1640,Katherine8210@gmail.com,0,Ну неплохо.,2021-1-11
595,2824,Diane1423@hotmail.com,9,Это ну такое.,2016-8-5
596,485,Raymond4013@gmail.com,5,,2010-4-18
597,1162,Thomas6497@gmail.com,8,,2016-8-20
598,549,Aurora2351@gmail.com,5,Ну неплохо.,2013-12-4
599,1264,Emma1663@hotmail.com,1,,2018-2-11
600,1919,Michael2810@gmail.com,5,ФУ. Не куплю от этого бренда больше ничего.,2013-7-20
601,2037,Clyde2331@gmail.com,0,Плохо! Мне не понравился.,2014-10-21
602,2543,Martha9715@hotmail.com,2,Средненько! Это средний по качеству продукт.,2011-5-2
603,2059,Teresa3382@gmail.com,3,,2012-2-21
604,1140,Kathryn5528@gmail.com,5,Это ну такое.,2018-8-16
605,2274,Donna4926@hotmail.com,10,,2019-12-5
606,3379,Jack5078@hotmail.com,0,Ну неплохо.,2014-4-21
607,1835,Janette3918@hotmail.com,7,,2010-11-17
608,2782,Marjorie6694@hotmail.com,2,Это ну такое.,2012-5-24
609,967,Wayne9099@gmail.com,8,,2014-4-5
610,46,Christopher3062@gmail.com,8,На самом деле прекрасный выбор!,2017-8-18
611,1406,Richard9615@gmail.com,1,,2014-9-3
612,3016,Charlie3244@hotmail.com,7,На самом деле прекрасный выбор!,2016-9-26
613,463,Jean2144@gmail.com,4,Хорошо! Это хороший продукт.,2022-10-2
614,1168,Ann7186@gmail.com,4,На самом деле хороший выбор!,2019-4-26
615,1857,Jason4117@gmail.com,0,Плохо! Мне не понравился.,2013-10-4
616,146,Jerome4167@gmail.com,7,,2018-10-14
617,2776,Calvin5257@gmail.com,7,,2019-7-22
618,2797,Neil1292@gmail.com,7,Хорошо! Это хороший продукт.,2010-10-25
619,2975,Margaret5857@gmail.com,9,На самом деле хороший выбор!,2020-5-6
620,2434,Leon5715@gmail.com,7,ФУ. Не куплю от этого бренда больше ничего.,2014-1-21
621,2726,Randy3314@gmail.com,9,,2014-8-2
622,1616,Paul8211@gmail.com,10,На самом деле хороший выбор!,2017-2-28
623,2101,Maria6031@hotmail.com,10,,2011-1-7
624,3081,Andrew3148@gmail.com,10,Прекрасный продукт.,2017-3-17
625,2521,Gladys2742@hotmail.com,1,Хороший продукт.,2019-7-22
626,1705,Marcella5775@gmail.com,1,На самом деле хороший выбор!,2015-11-23
627,599,Stephanie4843@gmail.com,7,,2015-6-10
628,1792,Florence5843@hotmail.com,10,,2022-5-26
629,649,Derrick1682@hotmail.com,2,,2016-2-27
630,2150,Pauline2762@hotmail.com,1,,2015-2-12
631,3170,William8174@gmail.com,3,,2011-5-16
632,236,Sandra2230@hotmail.com,7,,2021-3-5
633,1295,Jared6711@gmail.com,8,Просто средний продукт.,2010-5-21
634,731,Julie3671@gmail.com,4,,2021-10-21
635,1803,Dorothy1247@hotmail.com,9,,2010-2-14
636,2976,Edna4932@gmail.com,8,,2010-6-25
637,3543,Antonio1558@gmail.com,9,Это ну такое.,2012-6-22
638,1937,Lisa5060@hotmail.com,3,,2013-10-7
639,3342,Loretta3559@hotmail.com,0,,2020-6-20
640,417,Marcus7311@gmail.com,2,,2022-8-20
641,1225,Gina6957@hotmail.com,8,,2022-7-15
642,566,Susan2645@gmail.com,5,Ну неплохо.,2011-5-5
643,3644,Joseph4069@hotmail.com,3,На самом деле хороший выбор!,2012-12-15
644,783,George5991@hotmail.com,1,На самом деле прекрасный выбор!,2011-6-28
645,852,Margaret5795@hotmail.com,9,Это ну такое.,2019-10-12
646,3108,Mildred2428@gmail.com,9,ФУ. Не куплю от этого бренда больше ничего.,2017-1-3
647,3319,Jennifer2761@gmail.com,10,Это ну такое.,2019-6-6
648,3106,Savannah5754@hotmail.com,3,,2012-5-25
649,2859,Guadalupe9111@hotmail.com,5,Прекрасный продукт.,2019-5-15
650,1296,Whitney1216@hotmail.com,4,,2022-5-15
651,1299,Amber2613@gmail.com,8,ФУ. Не куплю от этого бренда больше ничего.,2023-12-11
652,2647,Vanessa4510@hotmail.com,1,Хороший продукт.,2015-8-17
653,2304,Kristine6411@hotmail.com,10,,2020-10-27
654,324,Jack5190@gmail.com,2,,2021-3-8
655,3421,Susan8078@hotmail.com,7,Прекрасный продукт.,2015-1-13
