mail,shop_id,score,review_text,date_added
Daniel4728@hotmail.com,5,2,,2016-12-23
Charles7857@gmail.com,5,8,ФУ. Не куплю в этом магазине больше ничего.,2018-1-22
Terry6759@gmail.com,20,10,,2020-12-26
Deborah3277@hotmail.com,16,6,,2016-7-16
Nicole4457@gmail.com,19,9,"На самом деле прекрасный магазин, мне все понраивлос!",2013-9-19
Robert9357@hotmail.com,16,3,"На самом деле прекрасный магазин, мне все понраивлос!",2010-2-3
Robert4172@gmail.com,5,2,Прекрасный магазин.,2023-11-14
Elton3429@hotmail.com,19,8,,2020-6-8
Dixie9946@gmail.com,15,3,,2022-8-3
James6823@hotmail.com,8,7,,2017-10-12
Peter1331@gmail.com,5,3,,2016-3-21
Anthony3825@gmail.com,6,1,,2015-5-23
Alan9896@hotmail.com,1,7,,2014-3-16
Shelly3955@gmail.com,0,9,,2021-3-28
Paul7778@hotmail.com,16,3,,2018-5-2
John6938@hotmail.com,0,3,ФУ. Не куплю в этом магазине больше ничего.,2010-7-28
Arnold6923@hotmail.com,8,4,На самом деле хороший магазин!,2015-12-6
Lori2630@hotmail.com,13,7,,2010-12-26
Coreen9784@gmail.com,18,5,На самом деле хороший магазин!,2017-12-8
Karen4277@hotmail.com,19,2,ФУ. Не куплю в этом магазине больше ничего.,2014-7-9
Vergie7087@gmail.com,4,8,Хороший магазин.,2010-11-19
Isaac5191@gmail.com,2,0,,2017-4-24
James3557@hotmail.com,10,4,Средненько! Это средний по сервису магазин.,2011-12-28
Martha2117@gmail.com,3,2,,2013-9-15
Marilyn5540@gmail.com,22,1,Отлично! Это невероятно хороший магазин.,2019-6-20
Elizabeth7334@hotmail.com,22,6,Плохо! Мне не понравился магазин.,2019-11-21
Marshall8714@gmail.com,3,5,,2023-3-13
Jeffrey5520@hotmail.com,8,0,,2016-9-28
Carmen9521@hotmail.com,9,3,Плохо! Мне не понравился магазин.,2019-1-9
Donald9082@gmail.com,11,5,,2019-12-16
Wanda8275@hotmail.com,22,10,Прекрасный магазин.,2019-3-18
Alexander8070@gmail.com,10,6,Прекрасный магазин.,2016-10-17
David1474@hotmail.com,9,1,Средненько! Это средний по сервису магазин.,2022-1-1
William4514@gmail.com,17,10,Ну неплохо.,2016-11-12
Donald1469@gmail.com,15,3,На самом деле хороший магазин!,2011-4-11
Guy2213@gmail.com,19,6,,2016-4-1
Willena9783@hotmail.com,2,2,Плохо! Мне не понравился магазин.,2017-11-2
Charles7388@hotmail.com,22,8,Плохо! Мне не понравился магазин.,2019-3-3
John1273@hotmail.com,10,6,Это ну такое.,2018-11-10
Jenice2391@gmail.com,6,8,,2013-7-20
Jeremy6270@hotmail.com,3,9,Отлично! Это невероятно хороший магазин.,2017-10-28
Crystal7640@hotmail.com,20,0,,2021-1-15
Judith3426@gmail.com,5,4,Ну неплохо.,2022-9-23
Gwendolyn5891@gmail.com,21,6,,2012-12-3
Shirley7395@hotmail.com,3,0,,2010-9-14
Teresa7672@gmail.com,6,5,ФУ. Не куплю в этом магазине больше ничего.,2014-10-2
Michael2272@hotmail.com,15,7,Хороший магазин.,2012-7-7
Florence4675@gmail.com,9,5,,2021-9-22
Patty7814@hotmail.com,16,6,,2010-7-25
Terrance3811@hotmail.com,17,10,,2023-5-2
Aaron6034@gmail.com,15,9,"На самом деле прекрасный магазин, мне все понраивлос!",2016-5-6
Candice3174@hotmail.com,2,5,Средненько! Это средний по сервису магазин.,2022-8-8
Eva2090@hotmail.com,4,6,,2011-12-9
Lizabeth2595@hotmail.com,12,7,,2022-12-12
Joan4192@hotmail.com,2,3,Отлично! Это невероятно хороший магазин.,2015-8-17
Shon8596@hotmail.com,8,9,,2010-3-20
Stephan7570@hotmail.com,8,4,,2021-9-26
Lakeshia1815@hotmail.com,15,4,,2023-6-22
Kenneth3520@hotmail.com,7,0,ФУ. Не куплю в этом магазине больше ничего.,2023-10-11
Gregorio1935@gmail.com,19,0,,2022-11-8
Audrey7952@gmail.com,18,10,,2018-3-27
Leon6348@hotmail.com,19,5,,2017-8-23
John3435@hotmail.com,11,7,Ну неплохо.,2010-2-25
Donna3499@gmail.com,1,5,Плохо! Мне не понравился магазин.,2015-1-4
Emory8044@hotmail.com,21,8,,2015-6-2
Juan2980@hotmail.com,1,0,,2022-9-7
Robert3561@hotmail.com,17,2,ФУ. Не куплю в этом магазине больше ничего.,2016-1-7
Carrie7881@gmail.com,2,3,,2015-7-6
James8762@hotmail.com,3,4,Плохо! Мне не понравился магазин.,2012-12-27
Barbara3797@gmail.com,20,5,,2015-2-11
Virginia9193@gmail.com,18,8,Хорошо! Это хороший магазин.,2019-6-15
Jill4490@gmail.com,21,5,,2023-11-12
Raymond7893@hotmail.com,7,10,,2015-12-15
Susan5449@hotmail.com,17,6,Плохо! Мне не понравился магазин.,2022-11-16
Stephen4994@gmail.com,22,7,,2016-11-4
Lindsay7313@gmail.com,15,7,На самом деле хороший магазин!,2019-6-22
Mary8436@hotmail.com,17,6,Отлично! Это невероятно хороший магазин.,2016-12-26
Melissa3754@gmail.com,6,4,Это ну такое.,2019-9-3
Peter1216@hotmail.com,18,9,Прекрасный магазин.,2011-9-14
Donald6369@gmail.com,2,0,,2023-11-19
Matthew8730@hotmail.com,21,8,,2018-1-4
John3775@gmail.com,4,6,,2021-9-4
Neil5934@hotmail.com,0,7,,2011-12-23
Nancy4777@hotmail.com,22,8,Прекрасный магазин.,2014-3-24
Richard1397@hotmail.com,3,2,Отлично! Это невероятно хороший магазин.,2015-11-4
Eric1422@hotmail.com,12,6,ФУ. Не куплю в этом магазине больше ничего.,2017-8-9
Joseph9918@gmail.com,5,1,Отлично! Это невероятно хороший магазин.,2017-7-23
George7289@gmail.com,20,7,,2015-5-22
Melinda4537@hotmail.com,13,8,Это ну такое.,2022-8-28
Joshua5321@hotmail.com,19,4,,2013-7-7
Viola4017@hotmail.com,15,4,,2014-7-8
Tommy7892@hotmail.com,7,8,,2023-2-10
William6262@hotmail.com,15,5,,2015-4-5
Eliseo1966@hotmail.com,12,2,Плохо! Мне не понравился магазин.,2020-10-6
Frank3770@gmail.com,1,5,,2015-1-5
Mary1163@gmail.com,2,6,"На самом деле прекрасный магазин, мне все понраивлос!",2021-4-20
Teresa2494@hotmail.com,14,2,,2011-10-27
Leonard5381@gmail.com,16,6,Это ну такое.,2019-4-19
Karla5015@hotmail.com,18,1,Отлично! Это невероятно хороший магазин.,2022-3-10
Germaine1076@gmail.com,17,0,Средненько! Это средний по сервису магазин.,2018-10-8
Donald5365@gmail.com,20,3,,2015-7-26
Roberto5589@hotmail.com,7,1,,2016-10-16
Keith1886@gmail.com,10,1,Хороший магазин.,2015-4-3
Robert5284@hotmail.com,11,5,,2017-11-16
Gary4433@gmail.com,0,10,,2023-10-5
Marie9588@gmail.com,21,7,ФУ. Не куплю в этом магазине больше ничего.,2010-7-15
Kendra8776@gmail.com,11,4,"На самом деле прекрасный магазин, мне все понраивлос!",2015-3-28
Claude4078@hotmail.com,6,0,Плохо! Мне не понравился магазин.,2014-6-6
Sidney2157@gmail.com,11,1,"На самом деле прекрасный магазин, мне все понраивлос!",2014-11-18
Vera2233@gmail.com,4,2,,2011-5-20
Jason3090@gmail.com,16,10,Хорошо! Это хороший магазин.,2013-2-14
Lynn4946@gmail.com,1,1,ФУ. Не куплю в этом магазине больше ничего.,2012-12-4
Tony2355@hotmail.com,6,6,Отлично! Это невероятно хороший магазин.,2020-7-20
Carl6163@gmail.com,6,7,,2011-1-27
Joshua8830@gmail.com,17,5,,2022-5-9
Clarence2727@hotmail.com,15,4,,2015-7-11
Joan5210@gmail.com,1,1,Это ну такое.,2013-11-2
Joe8620@hotmail.com,2,9,"На самом деле прекрасный магазин, мне все понраивлос!",2022-1-4
Rene5083@gmail.com,0,4,,2016-8-16
Carolyn2116@gmail.com,18,6,,2019-4-5
Matthew7129@gmail.com,13,9,На самом деле хороший магазин!,2010-2-5
Jenny3995@gmail.com,18,7,Отлично! Это невероятно хороший магазин.,2019-8-8
Elizabeth8236@gmail.com,12,6,,2023-8-13
Laurie3464@gmail.com,12,1,,2018-9-10
Joyce7734@gmail.com,3,2,Просто средний магазин.,2022-2-15
Romeo6922@gmail.com,2,5,,2010-2-23
Shirley7162@gmail.com,22,0,,2018-1-17
Wendy5150@hotmail.com,11,4,,2018-4-21
Jon3663@gmail.com,21,8,,2010-11-13
Joyce9476@gmail.com,4,9,,2011-11-6
Wendy5846@hotmail.com,21,3,,2023-9-7
Frankie4723@gmail.com,15,8,,2017-10-11
Chloe6933@hotmail.com,2,1,,2015-5-12
Evelyn3615@hotmail.com,1,5,,2016-9-28
Catherine2589@gmail.com,13,10,Просто средний магазин.,2020-11-10
Tracy3734@hotmail.com,0,9,,2012-10-17
Donna3674@hotmail.com,20,8,Это ну такое.,2023-1-6
Bradley1527@hotmail.com,1,5,,2017-7-26
Patricia4293@hotmail.com,6,9,Плохо! Мне не понравился магазин.,2012-7-1
Jean7550@gmail.com,0,3,,2021-9-5
Thomas3141@hotmail.com,0,1,,2020-11-1
Lynn8538@gmail.com,4,6,,2021-10-11
Jessica4827@hotmail.com,10,4,Это ну такое.,2016-10-24
David7559@hotmail.com,2,4,Отлично! Это невероятно хороший магазин.,2018-7-13
Beverly1781@hotmail.com,22,9,Отлично! Это невероятно хороший магазин.,2017-4-24
Tina1015@gmail.com,16,0,,2018-4-8
Steven8216@gmail.com,16,2,Просто средний магазин.,2010-12-10
James2133@gmail.com,15,1,Это ну такое.,2018-4-8
William6923@hotmail.com,10,1,,2019-9-27
Walter2993@hotmail.com,7,0,Это ну такое.,2021-7-4
Kimberly5344@hotmail.com,4,8,,2015-5-3
Billy1594@gmail.com,18,4,Плохо! Мне не понравился магазин.,2012-6-2
Sunday7990@hotmail.com,11,4,Плохо! Мне не понравился магазин.,2021-7-2
Martha1765@gmail.com,20,2,Это ну такое.,2010-9-13
Teresa8112@gmail.com,14,6,На самом деле хороший магазин!,2019-5-22
Becky9389@gmail.com,16,0,,2012-12-1
Calvin5871@hotmail.com,8,8,,2014-4-15
Manuel1859@hotmail.com,1,6,Хороший магазин.,2011-3-28
Julia1360@gmail.com,15,4,Это ну такое.,2010-1-8
George3379@hotmail.com,1,5,,2013-10-26
Mark8322@gmail.com,3,1,Средненько! Это средний по сервису магазин.,2022-9-10
Donna6093@gmail.com,9,8,,2022-7-3
Alex9248@hotmail.com,9,8,Плохо! Мне не понравился магазин.,2010-11-10
William6190@hotmail.com,14,7,Хорошо! Это хороший магазин.,2014-8-19
Steven5861@hotmail.com,1,6,,2014-5-21
Hazel2219@hotmail.com,17,1,ФУ. Не куплю в этом магазине больше ничего.,2015-3-11
Emily5020@gmail.com,0,1,Ну неплохо.,2022-5-12
Jennifer8636@hotmail.com,17,7,Отлично! Это невероятно хороший магазин.,2020-10-1
Annie8980@hotmail.com,7,2,,2013-4-2
Ray4716@hotmail.com,17,7,Это ну такое.,2019-4-25
Randall9548@hotmail.com,4,0,,2012-11-20
Billy5337@hotmail.com,8,8,ФУ. Не куплю в этом магазине больше ничего.,2022-11-5
Jose7979@gmail.com,4,8,Отлично! Это невероятно хороший магазин.,2016-5-20
Elizabeth9441@gmail.com,11,2,ФУ. Не куплю в этом магазине больше ничего.,2014-12-9
Alice3428@hotmail.com,0,0,Плохо! Мне не понравился магазин.,2021-1-9
Vince1647@gmail.com,5,1,Прекрасный магазин.,2020-3-4
Elizabeth9736@hotmail.com,2,1,Плохо! Мне не понравился магазин.,2021-8-23
Ronnie6619@gmail.com,4,4,,2019-1-26
Natalie4163@hotmail.com,16,3,Это ну такое.,2018-3-24
Samuel7996@hotmail.com,0,6,Хороший магазин.,2016-5-2
Kevin1785@gmail.com,9,4,Ну неплохо.,2017-1-26
Jack3828@gmail.com,16,6,,2022-12-28
Javier5163@hotmail.com,15,3,"На самом деле прекрасный магазин, мне все понраивлос!",2022-12-12
Theresa2831@hotmail.com,15,5,Это ну такое.,2012-6-2
Ivonne9497@gmail.com,13,1,,2012-3-9
Maggie6518@gmail.com,6,4,Это ну такое.,2011-12-16
Angel2811@hotmail.com,6,9,,2019-5-11
Alice4323@gmail.com,7,10,,2019-12-19
Juana7883@hotmail.com,0,9,Хорошо! Это хороший магазин.,2013-7-14
Herbert1499@hotmail.com,5,2,,2019-10-2
Jessica3874@gmail.com,2,6,,2022-5-1
Rita6417@hotmail.com,13,2,ФУ. Не куплю в этом магазине больше ничего.,2023-3-24
Barbara2365@hotmail.com,20,5,ФУ. Не куплю в этом магазине больше ничего.,2017-8-13
Emma5482@hotmail.com,6,4,,2014-9-3
Matthew5019@gmail.com,22,6,,2013-6-16
Kelly6061@hotmail.com,14,1,ФУ. Не куплю в этом магазине больше ничего.,2016-7-3
Kay1659@gmail.com,14,3,Прекрасный магазин.,2011-2-7
Jeffrey4129@gmail.com,5,4,Плохо! Мне не понравился магазин.,2016-5-8
Amy8029@hotmail.com,21,3,,2020-1-21
Barbara4412@hotmail.com,8,2,,2021-2-27
Dennis5490@hotmail.com,22,5,Плохо! Мне не понравился магазин.,2013-1-13
Anthony2955@hotmail.com,17,3,,2011-9-2
Wesley9884@hotmail.com,8,10,,2022-11-1
Christine3960@hotmail.com,15,2,,2013-6-7
James7744@hotmail.com,1,3,Плохо! Мне не понравился магазин.,2020-12-14
Jennifer6351@gmail.com,12,10,,2014-11-22
Tanesha8599@gmail.com,2,4,Плохо! Мне не понравился магазин.,2018-9-17
Kenya7925@gmail.com,17,9,Хороший магазин.,2018-1-22
Thea7596@gmail.com,15,1,,2018-10-13
Christine7872@gmail.com,21,3,,2019-4-1
Pamela4998@hotmail.com,18,6,Отлично! Это невероятно хороший магазин.,2021-4-11
Troy5287@hotmail.com,21,0,Плохо! Мне не понравился магазин.,2010-6-7
Eric3743@gmail.com,16,6,,2010-8-21
Jeremy7078@hotmail.com,4,2,На самом деле хороший магазин!,2010-6-6
Larry4065@hotmail.com,11,10,Хорошо! Это хороший магазин.,2021-6-22
Jessica4266@gmail.com,11,9,Средненько! Это средний по сервису магазин.,2017-4-9
John1337@hotmail.com,8,10,Ну неплохо.,2018-7-3
Olivia1899@gmail.com,11,4,,2023-8-13
Alexander1789@hotmail.com,15,5,,2022-8-1
Michelle1562@gmail.com,15,0,,2020-6-2
Margaret2291@hotmail.com,19,7,Хороший магазин.,2016-3-18
Karen3432@gmail.com,6,1,На самом деле хороший магазин!,2017-9-6
Michelle8242@hotmail.com,0,2,На самом деле хороший магазин!,2020-2-21
James9844@gmail.com,21,4,,2023-12-22
Michael8760@gmail.com,0,2,Плохо! Мне не понравился магазин.,2015-3-12
Betty9415@gmail.com,8,2,,2011-5-22
Jeremy6124@gmail.com,2,7,,2010-5-16
Harley5980@hotmail.com,7,5,,2019-9-19
Anna5444@gmail.com,19,2,Плохо! Мне не понравился магазин.,2017-7-9
Gordon4081@gmail.com,15,3,Отлично! Это невероятно хороший магазин.,2014-12-10
Shirley5183@gmail.com,12,6,ФУ. Не куплю в этом магазине больше ничего.,2013-5-18
Cordelia7332@hotmail.com,16,3,,2022-12-2
Bobby1037@gmail.com,11,4,,2018-9-25
Sharon2812@gmail.com,14,3,На самом деле хороший магазин!,2012-9-1
Joyce2823@gmail.com,10,7,Хороший магазин.,2022-1-8
Zachery3689@hotmail.com,9,9,,2020-4-25
Elizabeth4331@hotmail.com,3,0,Просто средний магазин.,2010-5-27
Joseph4385@hotmail.com,9,1,,2023-9-16
Johnny4255@hotmail.com,20,10,,2014-4-1
Helen5072@gmail.com,6,9,ФУ. Не куплю в этом магазине больше ничего.,2010-2-19
Leota7597@gmail.com,3,4,,2021-4-24
Misty6077@gmail.com,22,5,,2015-1-3
Carol1178@hotmail.com,16,8,,2023-2-13
Jamie1245@gmail.com,19,7,Ну неплохо.,2011-3-7
Brandy1526@gmail.com,13,4,,2016-1-25
Scott1724@hotmail.com,13,7,,2014-11-18
Barbara1039@gmail.com,4,8,,2017-6-25
Jim4974@gmail.com,18,0,,2011-6-26
Jeffrey3910@gmail.com,19,9,Плохо! Мне не понравился магазин.,2020-7-9
Chadwick9833@gmail.com,7,2,Хорошо! Это хороший магазин.,2022-1-24
Marilyn1590@hotmail.com,22,0,,2021-1-26
Paul8211@hotmail.com,5,3,,2016-5-18
Christopher9477@hotmail.com,17,6,,2018-12-8
Adelia4468@gmail.com,21,2,,2021-10-22
Tracy9116@gmail.com,20,1,Плохо! Мне не понравился магазин.,2018-5-22
James3418@gmail.com,8,3,Это ну такое.,2018-5-7
George6185@hotmail.com,3,2,,2021-6-20
Tracy1576@hotmail.com,20,9,,2011-2-3
Teri9183@hotmail.com,17,4,,2023-3-16
Cindy2395@hotmail.com,0,10,,2011-5-8
Dorothy8530@hotmail.com,2,6,,2019-8-12
Patrick6573@gmail.com,1,6,,2016-7-11
Catherine3969@gmail.com,20,10,,2020-12-19
Larry8570@gmail.com,5,3,,2021-8-25
John1376@gmail.com,6,3,,2019-12-22
William4912@hotmail.com,15,5,,2011-9-27
Darrin1766@gmail.com,13,10,ФУ. Не куплю в этом магазине больше ничего.,2016-8-10
